ID_Viaje,ID_Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,ID_Tipo_Transporte,ID_Region,Dia_Semana,Mes,Día,Hora
35597,4,80,407,21,2,3,Wednesday,1,25,17
35598,10,43,340,93,3,3,Wednesday,1,25,17
35599,7,30,158,36,4,6,Wednesday,1,25,17
35600,9,92,360,61,4,6,Wednesday,1,25,17
35602,7,67,122,57,1,1,Wednesday,1,25,17
35603,9,42,194,62,1,1,Wednesday,1,25,17
35604,10,51,62,73,3,3,Wednesday,1,25,17
35605,10,62,674,66,2,3,Wednesday,1,25,17
35606,9,94,76,110,4,7,Wednesday,1,25,17
35607,2,64,704,23,1,2,Wednesday,1,25,17
35608,5,59,472,26,3,7,Wednesday,1,25,17
35609,7,47,378,27,1,7,Wednesday,1,25,17
35610,7,90,26,63,4,1,Wednesday,1,25,17
35611,3,55,270,65,1,4,Wednesday,1,25,17
35612,2,90,664,23,1,2,Wednesday,1,25,17
35613,1,24,59,4,1,2,Wednesday,1,25,17
35614,10,17,414,85,1,4,Wednesday,1,25,17
35615,4,58,685,88,4,2,Wednesday,1,25,17
35616,6,62,513,102,2,6,Wednesday,1,25,17
35617,9,46,483,43,4,5,Wednesday,1,25,17
35618,7,92,669,9,1,4,Wednesday,1,25,17
35619,10,47,171,25,4,4,Wednesday,1,25,17
35620,6,37,332,83,1,1,Wednesday,1,25,17
35621,5,70,665,99,1,3,Wednesday,1,25,17
35622,10,16,647,27,4,5,Wednesday,1,25,17
35623,7,81,662,66,3,2,Wednesday,1,25,17
35624,10,16,17,22,1,4,Wednesday,1,25,17
35625,6,68,105,101,1,7,Wednesday,1,25,17
35626,5,30,712,51,3,6,Wednesday,1,25,17
35627,1,34,271,105,2,3,Wednesday,1,25,17
35628,9,76,659,18,1,7,Wednesday,1,25,17
35629,10,41,693,87,4,1,Wednesday,1,25,17
35630,3,57,32,34,4,2,Wednesday,1,25,17
35631,2,64,512,65,2,3,Wednesday,1,25,17
35632,9,84,394,75,1,3,Wednesday,1,25,17
35633,10,94,286,119,1,7,Wednesday,1,25,17
35634,9,75,422,55,3,6,Wednesday,1,25,17
35635,10,32,90,88,2,6,Wednesday,1,25,17
35636,8,54,414,12,4,6,Wednesday,1,25,17
35637,3,19,122,50,1,3,Wednesday,1,25,17
35638,7,87,456,32,1,4,Wednesday,1,25,17
35639,3,64,351,21,1,5,Wednesday,1,25,17
35640,5,69,464,90,1,4,Wednesday,1,25,17
35641,8,18,82,68,1,3,Wednesday,1,25,18
35642,3,92,633,62,4,7,Wednesday,1,25,18
35643,6,12,234,57,4,6,Wednesday,1,25,18
35644,3,41,651,22,1,5,Wednesday,1,25,18
35645,2,63,255,36,2,1,Wednesday,1,25,18
35646,10,96,273,2,2,7,Wednesday,1,25,18
35647,5,92,391,74,1,3,Wednesday,1,25,18
35648,1,85,193,39,1,6,Wednesday,1,25,18
35649,7,32,53,52,1,2,Wednesday,1,25,18
35650,10,23,381,78,1,2,Wednesday,1,25,18
35651,1,45,26,29,3,7,Wednesday,1,25,18
35652,1,57,17,80,2,7,Wednesday,1,25,18
35653,10,76,264,83,4,2,Wednesday,1,25,18
35654,3,19,633,90,3,7,Wednesday,1,25,18
35655,2,95,267,37,3,4,Wednesday,1,25,18
35656,4,77,545,116,2,3,Wednesday,1,25,18
35657,8,88,618,3,4,1,Wednesday,1,25,18
35658,4,61,684,5,4,5,Wednesday,1,25,18
35659,7,58,439,119,4,2,Wednesday,1,25,18
35660,9,53,160,70,2,4,Wednesday,1,25,18
35661,9,14,430,118,3,7,Wednesday,1,25,18
35662,9,24,336,28,2,2,Wednesday,1,25,18
35663,6,17,696,29,2,7,Wednesday,1,25,18
35664,8,64,482,90,4,6,Wednesday,1,25,18
35665,10,29,111,4,4,7,Wednesday,1,25,18
35666,1,86,622,114,3,6,Wednesday,1,25,18
35667,4,15,230,44,4,4,Wednesday,1,25,18
35668,10,10,173,36,2,5,Wednesday,1,25,18
35669,3,55,707,78,1,4,Wednesday,1,25,18
35670,8,51,201,10,4,6,Wednesday,1,25,18
35671,3,91,612,53,3,6,Wednesday,1,25,18
35672,6,79,295,114,2,7,Wednesday,1,25,18
35673,7,58,380,54,3,2,Wednesday,1,25,18
35674,8,99,50,72,2,2,Wednesday,1,25,18
35675,8,43,402,21,3,6,Wednesday,1,25,18
35676,1,66,161,23,4,6,Wednesday,1,25,18
35677,2,26,641,73,2,4,Wednesday,1,25,18
35678,9,98,426,4,1,4,Wednesday,1,25,18
35679,1,72,435,44,1,7,Wednesday,1,25,18
35680,4,70,70,111,3,3,Wednesday,1,25,18
35681,4,68,56,115,1,1,Wednesday,1,25,18
35682,4,88,681,37,4,3,Wednesday,1,25,18
35683,4,13,559,25,1,4,Wednesday,1,25,18
35684,1,42,512,57,4,1,Wednesday,1,25,18
35685,5,29,312,103,2,2,Wednesday,1,25,18
35686,7,30,696,80,3,4,Wednesday,1,25,18
35687,5,50,170,41,2,3,Wednesday,1,25,18
35688,1,83,540,45,1,1,Wednesday,1,25,18
35689,8,53,397,2,1,2,Wednesday,1,25,18
35690,4,41,289,108,1,1,Wednesday,1,25,18
35691,9,73,684,82,4,4,Wednesday,1,25,18
35692,5,46,448,119,2,1,Wednesday,1,25,18
35693,9,70,251,8,3,1,Wednesday,1,25,18
35694,10,35,354,50,2,7,Wednesday,1,25,18
35695,7,31,568,84,2,1,Wednesday,1,25,18
35696,4,49,615,79,1,5,Wednesday,1,25,18
35697,3,68,335,110,2,7,Wednesday,1,25,18
35698,5,59,155,30,4,1,Wednesday,1,25,18
35699,4,86,416,0,1,7,Wednesday,1,25,18
35700,5,82,645,41,3,1,Wednesday,1,25,18
35702,10,25,283,55,2,1,Wednesday,1,25,19
35703,2,83,387,36,1,6,Wednesday,1,25,19
35704,4,97,462,22,1,6,Wednesday,1,25,19
35705,4,19,282,0,2,2,Wednesday,1,25,19
35706,7,54,401,69,1,5,Wednesday,1,25,19
35707,1,99,412,119,1,5,Wednesday,1,25,19
35708,5,43,158,83,4,5,Wednesday,1,25,19
35709,3,72,516,62,4,1,Wednesday,1,25,19
35710,6,77,565,15,1,4,Wednesday,1,25,19
35711,3,95,281,108,3,7,Wednesday,1,25,19
35712,8,98,449,97,4,5,Wednesday,1,25,19
35713,9,20,278,62,2,2,Wednesday,1,25,19
35714,5,93,509,47,4,2,Wednesday,1,25,19
35715,7,97,174,23,4,4,Wednesday,1,25,19
35716,10,34,227,37,3,3,Wednesday,1,25,19
35717,6,78,412,67,3,5,Wednesday,1,25,19
35718,9,40,586,22,2,5,Wednesday,1,25,19
35719,8,66,168,88,1,6,Wednesday,1,25,19
35720,10,96,694,12,2,6,Wednesday,1,25,19
35721,8,62,424,33,1,5,Wednesday,1,25,19
35722,4,90,485,93,3,7,Wednesday,1,25,19
35723,5,75,579,8,4,4,Wednesday,1,25,19
35724,2,65,525,115,2,2,Wednesday,1,25,19
35725,4,75,490,103,3,6,Wednesday,1,25,19
35726,7,31,409,67,1,1,Wednesday,1,25,19
35727,3,90,537,51,2,5,Wednesday,1,25,19
35728,2,62,686,64,4,4,Wednesday,1,25,19
35729,7,66,605,9,4,3,Wednesday,1,25,19
35730,9,42,223,69,2,6,Wednesday,1,25,19
35731,7,14,284,41,4,4,Wednesday,1,25,19
35732,1,22,72,111,2,4,Wednesday,1,25,19
35733,4,26,588,48,1,6,Wednesday,1,25,19
35734,5,52,573,84,4,5,Wednesday,1,25,19
35735,8,93,87,48,2,6,Wednesday,1,25,19
35736,3,93,205,34,1,4,Wednesday,1,25,19
35737,2,21,156,91,2,3,Wednesday,1,25,19
35738,6,93,263,105,3,4,Wednesday,1,25,19
35739,3,80,632,106,2,2,Wednesday,1,25,19
35740,3,65,397,58,3,3,Wednesday,1,25,19
35741,10,78,477,100,4,2,Wednesday,1,25,19
35742,3,38,154,51,3,5,Wednesday,1,25,19
35743,3,34,439,86,4,3,Wednesday,1,25,19
35744,3,20,585,54,3,5,Wednesday,1,25,19
35745,8,50,457,115,4,5,Wednesday,1,25,19
35746,1,20,420,85,4,1,Wednesday,1,25,19
35747,3,47,72,18,2,1,Wednesday,1,25,19
35748,2,91,116,18,2,3,Wednesday,1,25,19
35749,1,71,141,1,2,3,Wednesday,1,25,19
35750,3,88,366,76,2,1,Wednesday,1,25,19
35751,2,90,406,75,1,5,Wednesday,1,25,19
35752,2,33,445,88,2,3,Wednesday,1,25,19
35753,9,53,125,7,4,3,Wednesday,1,25,19
35754,4,28,637,82,3,5,Wednesday,1,25,19
35755,7,46,174,64,1,2,Wednesday,1,25,19
35756,6,14,120,21,4,3,Wednesday,1,25,19
35757,7,13,304,88,2,4,Wednesday,1,25,19
35758,10,10,693,63,2,1,Wednesday,1,25,19
35759,5,26,581,30,3,5,Wednesday,1,25,19
35760,6,52,362,32,3,2,Wednesday,1,25,19
35761,1,59,477,66,2,6,Wednesday,1,25,20
35762,6,39,602,80,4,6,Wednesday,1,25,20
35763,7,73,555,118,2,5,Wednesday,1,25,20
35764,2,91,452,49,1,3,Wednesday,1,25,20
35765,7,45,616,1,3,4,Wednesday,1,25,20
35766,6,10,626,57,4,1,Wednesday,1,25,20
35767,5,78,615,46,3,4,Wednesday,1,25,20
35768,6,91,55,76,3,2,Wednesday,1,25,20
35769,2,38,134,49,2,1,Wednesday,1,25,20
35770,1,90,133,33,4,3,Wednesday,1,25,20
35771,2,94,479,93,3,3,Wednesday,1,25,20
35772,3,75,70,29,2,7,Wednesday,1,25,20
35773,10,45,188,25,2,6,Wednesday,1,25,20
35774,5,71,175,35,3,7,Wednesday,1,25,20
35775,2,29,136,39,3,7,Wednesday,1,25,20
35776,5,92,575,100,1,7,Wednesday,1,25,20
35777,9,63,682,46,4,1,Wednesday,1,25,20
35778,6,91,564,91,2,3,Wednesday,1,25,20
35779,10,22,376,96,1,2,Wednesday,1,25,20
35780,8,56,650,77,4,3,Wednesday,1,25,20
35781,3,84,547,46,1,4,Wednesday,1,25,20
35782,1,37,633,105,3,5,Wednesday,1,25,20
35783,7,64,373,119,3,5,Wednesday,1,25,20
35784,4,52,196,108,2,4,Wednesday,1,25,20
35785,4,53,427,90,3,4,Wednesday,1,25,20
35786,8,30,639,32,4,3,Wednesday,1,25,20
35787,6,62,495,115,1,4,Wednesday,1,25,20
35788,3,56,630,95,1,3,Wednesday,1,25,20
35789,5,96,360,36,2,6,Wednesday,1,25,20
35790,1,34,33,109,3,7,Wednesday,1,25,20
35791,6,50,594,115,4,4,Wednesday,1,25,20
35792,6,40,266,111,2,3,Wednesday,1,25,20
35793,10,22,510,24,2,5,Wednesday,1,25,20
35794,5,15,551,83,4,4,Wednesday,1,25,20
35795,4,10,316,82,2,5,Wednesday,1,25,20
35796,5,17,495,66,1,1,Wednesday,1,25,20
35797,5,65,182,74,4,5,Wednesday,1,25,20
35798,10,71,365,85,1,7,Wednesday,1,25,20
35799,6,96,679,45,2,1,Wednesday,1,25,20
35800,6,78,476,92,1,1,Wednesday,1,25,20
35802,5,73,585,3,3,2,Wednesday,1,25,20
35803,4,78,708,40,1,2,Wednesday,1,25,20
35804,7,26,306,100,3,2,Wednesday,1,25,20
35805,6,27,75,53,3,1,Wednesday,1,25,20
35806,3,54,247,1,1,2,Wednesday,1,25,20
35807,3,63,683,37,2,6,Wednesday,1,25,20
35808,1,48,460,71,4,5,Wednesday,1,25,20
35809,5,74,57,68,4,4,Wednesday,1,25,20
35810,1,97,463,62,3,4,Wednesday,1,25,20
35811,10,63,587,53,4,7,Wednesday,1,25,20
35812,4,25,513,46,3,2,Wednesday,1,25,20
35813,5,78,126,113,4,2,Wednesday,1,25,20
35814,4,41,254,23,4,5,Wednesday,1,25,20
35815,9,35,501,84,3,5,Wednesday,1,25,20
35816,2,44,401,21,3,5,Wednesday,1,25,20
35817,2,62,242,26,4,5,Wednesday,1,25,20
35818,5,52,280,59,3,7,Wednesday,1,25,20
35819,9,50,481,102,4,2,Wednesday,1,25,20
35820,3,33,657,25,3,1,Wednesday,1,25,20
35821,5,53,683,37,4,4,Wednesday,1,25,21
35822,1,88,21,64,1,4,Wednesday,1,25,21
35823,1,32,561,113,2,7,Wednesday,1,25,21
35824,3,84,423,93,1,5,Wednesday,1,25,21
35825,4,54,98,52,3,5,Wednesday,1,25,21
35826,7,64,233,21,2,3,Wednesday,1,25,21
35827,1,79,243,49,2,2,Wednesday,1,25,21
35828,4,78,399,55,2,2,Wednesday,1,25,21
35829,2,73,317,21,3,4,Wednesday,1,25,21
35830,2,23,644,73,1,1,Wednesday,1,25,21
35831,10,39,301,24,2,7,Wednesday,1,25,21
35832,9,13,509,111,3,7,Wednesday,1,25,21
35833,9,15,367,65,2,2,Wednesday,1,25,21
35834,8,48,380,78,3,4,Wednesday,1,25,21
35835,2,27,336,74,4,4,Wednesday,1,25,21
35836,3,60,95,71,1,5,Wednesday,1,25,21
35837,6,65,392,25,4,2,Wednesday,1,25,21
35838,7,98,51,78,1,7,Wednesday,1,25,21
35839,10,66,638,88,3,1,Wednesday,1,25,21
35840,4,68,467,22,1,1,Wednesday,1,25,21
35841,3,70,156,66,3,3,Wednesday,1,25,21
35842,10,26,321,32,3,7,Wednesday,1,25,21
35843,10,47,45,73,2,5,Wednesday,1,25,21
35844,4,85,101,32,1,6,Wednesday,1,25,21
35845,2,90,688,102,1,5,Wednesday,1,25,21
35846,10,98,574,6,3,6,Wednesday,1,25,21
35847,4,46,362,10,1,5,Wednesday,1,25,21
35848,10,26,44,32,1,4,Wednesday,1,25,21
35849,7,40,470,34,3,7,Wednesday,1,25,21
35850,10,23,497,103,4,1,Wednesday,1,25,21
35851,5,62,366.884,94,4,1,Wednesday,1,25,21
35852,2,45,373,91,1,3,Wednesday,1,25,21
35853,8,95,304,90,3,4,Wednesday,1,25,21
35854,5,14,508,23,4,3,Wednesday,1,25,21
35855,7,49,190,15,4,1,Wednesday,1,25,21
35856,4,79,67,71,4,4,Wednesday,1,25,21
35857,7,78,138,98,1,4,Wednesday,1,25,21
35858,6,97,21,8,3,1,Wednesday,1,25,21
35859,6,31,602,1,3,5,Wednesday,1,25,21
35860,10,23,432,6,4,1,Wednesday,1,25,21
35861,7,34,264,44,1,3,Wednesday,1,25,21
35862,9,93,446,0,2,7,Wednesday,1,25,21
35863,8,74,486,112,4,3,Wednesday,1,25,21
35864,1,58,61,71,3,4,Wednesday,1,25,21
35865,6,44,691,108,2,1,Wednesday,1,25,21
35866,2,61,427,18,1,7,Wednesday,1,25,21
35867,8,38,615,64,2,4,Wednesday,1,25,21
35868,4,67,291,104,1,5,Wednesday,1,25,21
35869,7,81,64,106,4,7,Wednesday,1,25,21
35870,2,91,364,72,1,6,Wednesday,1,25,21
35871,10,40,637,76,2,1,Wednesday,1,25,21
35872,5,30,472,62,1,5,Wednesday,1,25,21
35873,8,15,711,39,2,3,Wednesday,1,25,21
35874,2,18,614,87,1,7,Wednesday,1,25,21
35875,3,39,254,28,4,6,Wednesday,1,25,21
35876,5,27,396,48,3,6,Wednesday,1,25,21
35877,4,39,325,113,3,1,Wednesday,1,25,21
35878,10,93,478,97,2,1,Wednesday,1,25,21
35879,5,69,417,89,3,3,Wednesday,1,25,21
35880,1,64,595,77,1,3,Wednesday,1,25,21
35881,10,19,35,55,2,4,Wednesday,1,25,22
35882,8,22,488,7,4,4,Wednesday,1,25,22
35883,5,50,231,94,4,4,Wednesday,1,25,22
35884,9,11,712,48,1,2,Wednesday,1,25,22
35885,4,14,438,20,2,5,Wednesday,1,25,22
35886,8,42,435,69,1,3,Wednesday,1,25,22
35887,2,74,435,71,2,1,Wednesday,1,25,22
35888,2,46,368,49,4,5,Wednesday,1,25,22
35889,4,70,175,23,3,1,Wednesday,1,25,22
35890,5,67,306,51,2,3,Wednesday,1,25,22
35891,6,21,596,115,4,1,Wednesday,1,25,22
35892,1,50,508,43,3,6,Wednesday,1,25,22
35893,2,37,186,60,2,4,Wednesday,1,25,22
35894,7,91,311,98,3,3,Wednesday,1,25,22
35895,10,45,702,69,1,5,Wednesday,1,25,22
35896,7,51,422,109,1,1,Wednesday,1,25,22
35897,4,63,715,20,2,5,Wednesday,1,25,22
35898,6,63,594,3,2,6,Wednesday,1,25,22
35899,4,47,241,49,1,1,Wednesday,1,25,22
35900,6,94,141,11,2,3,Wednesday,1,25,22
35902,6,78,60,41,4,6,Wednesday,1,25,22
35903,1,67,427,90,4,1,Wednesday,1,25,22
35904,3,88,356,43,1,6,Wednesday,1,25,22
35905,5,18,74,31,1,1,Wednesday,1,25,22
35906,3,57,352,116,4,1,Wednesday,1,25,22
35907,9,27,243,82,1,4,Wednesday,1,25,22
35908,6,21,602,106,4,3,Wednesday,1,25,22
35909,9,36,693,83,4,5,Wednesday,1,25,22
35910,9,87,65,100,4,4,Wednesday,1,25,22
35911,4,86,460,51,4,3,Wednesday,1,25,22
35912,5,45,298,112,3,3,Wednesday,1,25,22
35913,6,58,136,45,2,5,Wednesday,1,25,22
35914,5,18,137,109,2,3,Wednesday,1,25,22
35915,4,43,77,116,2,3,Wednesday,1,25,22
35916,3,85,249,118,1,5,Wednesday,1,25,22
35917,9,59,30,78,3,6,Wednesday,1,25,22
35918,9,98,552,39,4,4,Wednesday,1,25,22
35919,10,59,617,96,1,6,Wednesday,1,25,22
35920,8,31,511,15,4,1,Wednesday,1,25,22
35921,3,14,162,13,4,1,Wednesday,1,25,22
35922,3,24,253,110,4,6,Wednesday,1,25,22
35923,4,27,169,98,2,1,Wednesday,1,25,22
35924,5,86,610,83,2,1,Wednesday,1,25,22
35925,2,24,313,106,1,1,Wednesday,1,25,22
35926,3,98,236,25,4,6,Wednesday,1,25,22
35927,8,75,317,111,4,5,Wednesday,1,25,22
35928,2,30,492,104,3,5,Wednesday,1,25,22
35929,10,96,643,2,1,6,Wednesday,1,25,22
35930,1,90,534,16,2,2,Wednesday,1,25,22
35931,10,70,407,17,3,3,Wednesday,1,25,22
35932,4,13,410,111,1,2,Wednesday,1,25,22
35933,6,57,85,60,3,2,Wednesday,1,25,22
35934,4,10,246,54,2,2,Wednesday,1,25,22
35935,8,16,326,50,2,3,Wednesday,1,25,22
35936,7,70,412,92,1,1,Wednesday,1,25,22
35937,6,62,104,89,3,3,Wednesday,1,25,22
35938,1,44,628,2,2,6,Wednesday,1,25,22
35939,8,30,713,81,4,5,Wednesday,1,25,22
35940,4,69,31,54,2,2,Wednesday,1,25,22
35941,9,85,469,95,3,2,Wednesday,1,25,23
35942,6,14,86,40,3,7,Wednesday,1,25,23
35943,3,12,431,86,1,7,Wednesday,1,25,23
35944,3,68,569,45,2,4,Wednesday,1,25,23
35945,7,85,274,87,4,2,Wednesday,1,25,23
35946,9,19,288,100,3,6,Wednesday,1,25,23
35947,7,55,310,111,2,7,Wednesday,1,25,23
35948,10,59,505,21,2,6,Wednesday,1,25,23
35949,3,71,150,106,3,6,Wednesday,1,25,23
35950,3,68,692,45,1,6,Wednesday,1,25,23
35951,8,26,26,18,4,1,Wednesday,1,25,23
35952,8,65,658,7,4,2,Wednesday,1,25,23
35953,4,53,53,106,2,5,Wednesday,1,25,23
35954,2,28,46,88,2,3,Wednesday,1,25,23
35955,7,27,345,119,1,3,Wednesday,1,25,23
35956,9,35,162,61,3,5,Wednesday,1,25,23
35957,9,37,370,98,2,1,Wednesday,1,25,23
35958,5,58,545,44,3,3,Wednesday,1,25,23
35959,7,41,272,74,4,2,Wednesday,1,25,23
35960,2,29,386,91,2,5,Wednesday,1,25,23
35961,4,94,554,39,3,2,Wednesday,1,25,23
35962,3,55,512,92,3,1,Wednesday,1,25,23
35963,1,67,289,40,3,6,Wednesday,1,25,23
35964,7,25,282,30,3,1,Wednesday,1,25,23
35965,9,85,215,81,1,5,Wednesday,1,25,23
35966,9,10,250,2,2,4,Wednesday,1,25,23
35967,10,55,143,7,3,6,Wednesday,1,25,23
35968,3,41,548,6,2,4,Wednesday,1,25,23
35969,4,23,603,7,2,3,Wednesday,1,25,23
35970,6,23,453,29,3,2,Wednesday,1,25,23
35971,5,92,29,65,1,3,Wednesday,1,25,23
35972,5,74,167,83,1,2,Wednesday,1,25,23
35973,8,34,117,94,4,7,Wednesday,1,25,23
35974,3,51,396,25,4,3,Wednesday,1,25,23
35975,9,22,198,96,4,6,Wednesday,1,25,23
35976,3,62,262,89,2,4,Wednesday,1,25,23
35977,9,77,525,59,4,5,Wednesday,1,25,23
35978,8,69,81,103,1,5,Wednesday,1,25,23
35979,10,93,427,118,3,1,Wednesday,1,25,23
35980,7,77,642,86,1,2,Wednesday,1,25,23
35981,4,50,316,92,4,5,Wednesday,1,25,23
35982,5,15,626,73,1,4,Wednesday,1,25,23
35983,1,35,115,7,4,4,Wednesday,1,25,23
35984,3,31,136,40,3,2,Wednesday,1,25,23
35985,2,38,158,6,4,2,Wednesday,1,25,23
35986,4,49,303,90,2,4,Wednesday,1,25,23
35987,7,75,89,110,1,3,Wednesday,1,25,23
35988,10,45,201,70,2,1,Wednesday,1,25,23
35989,10,96,149,76,2,3,Wednesday,1,25,23
35990,1,28,260,51,2,1,Wednesday,1,25,23
35991,5,25,415,97,4,6,Wednesday,1,25,23
35992,8,97,332,75,4,6,Wednesday,1,25,23
35993,8,43,473,14,2,1,Wednesday,1,25,23
35994,7,72,262,105,3,7,Wednesday,1,25,23
35995,8,34,102,36,3,2,Wednesday,1,25,23
35996,5,84,523,55,1,5,Wednesday,1,25,23
35997,2,78,633,62,1,5,Wednesday,1,25,23
35998,9,93,162,50,1,6,Wednesday,1,25,23
35999,4,23,563,44,4,6,Wednesday,1,25,23
36000,6,30,405,13,4,5,Wednesday,1,25,23
36002,8,53,686,102,4,3,Thursday,1,26,0
36003,4,61,166,5,4,5,Thursday,1,26,0
36004,8,88,333,45,1,4,Thursday,1,26,0
36005,8,94,206,17,4,4,Thursday,1,26,0
36006,9,89,700,117,2,7,Thursday,1,26,0
36007,9,84,69,3,1,4,Thursday,1,26,0
36008,1,57,163,12,4,6,Thursday,1,26,0
36009,2,87,636,4,1,6,Thursday,1,26,0
36010,2,94,100,38,4,1,Thursday,1,26,0
36011,6,71,31,58,1,1,Thursday,1,26,0
36012,5,89,264,109,3,3,Thursday,1,26,0
36013,3,11,662,51,3,3,Thursday,1,26,0
36014,5,51,619,67,4,3,Thursday,1,26,0
36015,6,75,211,37,3,1,Thursday,1,26,0
36016,2,37,591,52,3,4,Thursday,1,26,0
36017,1,14,80,32,2,7,Thursday,1,26,0
36018,5,17,354,73,4,3,Thursday,1,26,0
36019,7,82,525,4,4,7,Thursday,1,26,0
36020,5,90,436,35,4,6,Thursday,1,26,0
36021,9,92,205,109,4,5,Thursday,1,26,0
36022,6,51,473,39,1,7,Thursday,1,26,0
36023,5,35,540,93,2,1,Thursday,1,26,0
36024,6,83,172,78,2,4,Thursday,1,26,0
36025,7,67,505,4,1,4,Thursday,1,26,0
36026,2,20,521,10,4,4,Thursday,1,26,0
36027,2,31,466,98,2,7,Thursday,1,26,0
36028,8,63,454,83,3,7,Thursday,1,26,0
36029,7,50,191,38,1,1,Thursday,1,26,0
36030,10,94,383,3,3,4,Thursday,1,26,0
36031,5,49,164,43,3,6,Thursday,1,26,0
36032,5,21,83,45,2,1,Thursday,1,26,0
36033,8,25,107,56,3,7,Thursday,1,26,0
36034,1,52,391,89,1,7,Thursday,1,26,0
36035,9,35,154,44,4,5,Thursday,1,26,0
36036,3,96,179,100,2,6,Thursday,1,26,0
36037,4,97,23,58,4,1,Thursday,1,26,0
36038,9,15,277,78,1,5,Thursday,1,26,0
36039,10,28,335,57,2,1,Thursday,1,26,0
36040,9,32,260,3,3,2,Thursday,1,26,0
36041,8,34,705,41,3,4,Thursday,1,26,0
36042,7,25,233,79,4,5,Thursday,1,26,0
36043,10,11,654,67,2,4,Thursday,1,26,0
36044,4,67,535,12,2,6,Thursday,1,26,0
36045,9,27,584,28,1,4,Thursday,1,26,0
36046,2,53,709,42,2,7,Thursday,1,26,0
36047,7,63,683,99,1,5,Thursday,1,26,0
36048,3,18,389,60,4,6,Thursday,1,26,0
36049,5,11,603,57,2,6,Thursday,1,26,0
36050,2,64,403,98,3,4,Thursday,1,26,0
36051,4,14,594,81,2,5,Thursday,1,26,0
36052,8,29,191,43,2,1,Thursday,1,26,0
36053,1,13,58,119,4,1,Thursday,1,26,0
36054,6,14,476,96,4,6,Thursday,1,26,0
36055,9,26,601,57,2,3,Thursday,1,26,0
36056,6,14,215,19,1,2,Thursday,1,26,0
36057,7,59,424,14,1,4,Thursday,1,26,0
36058,8,81,528,34,3,3,Thursday,1,26,0
36059,1,34,479,113,3,6,Thursday,1,26,0
36060,3,34,595,16,1,7,Thursday,1,26,0
36061,4,98,689,98,4,3,Thursday,1,26,1
36062,4,51,349,66,2,4,Thursday,1,26,1
36063,6,40,572,81,2,3,Thursday,1,26,1
36064,10,56,576,30,1,7,Thursday,1,26,1
36065,6,88,480,78,4,5,Thursday,1,26,1
36066,1,60,416,10,3,6,Thursday,1,26,1
36067,1,64,538,29,2,4,Thursday,1,26,1
36068,4,69,571,108,2,7,Thursday,1,26,1
36069,6,36,46,31,4,5,Thursday,1,26,1
36070,2,48,713,117,4,3,Thursday,1,26,1
36071,10,87,674,18,3,4,Thursday,1,26,1
36072,4,22,103,37,4,2,Thursday,1,26,1
36073,7,44,518,116,3,4,Thursday,1,26,1
36074,9,57,218,112,2,4,Thursday,1,26,1
36075,7,23,524,25,2,1,Thursday,1,26,1
36076,9,45,635,44,4,5,Thursday,1,26,1
36077,1,62,657,53,2,1,Thursday,1,26,1
36078,10,48,426,41,2,3,Thursday,1,26,1
36079,8,14,588,21,3,7,Thursday,1,26,1
36080,9,81,70,23,2,3,Thursday,1,26,1
36081,7,19,131,15,1,2,Thursday,1,26,1
36082,4,11,227,30,3,5,Thursday,1,26,1
36083,3,48,579,107,2,7,Thursday,1,26,1
36084,2,34,680,9,3,1,Thursday,1,26,1
36085,6,43,194,79,3,4,Thursday,1,26,1
36086,9,88,363,16,3,2,Thursday,1,26,1
36087,1,65,547,11,1,2,Thursday,1,26,1
36088,8,90,83,54,2,5,Thursday,1,26,1
36089,3,31,719,2,1,3,Thursday,1,26,1
36090,3,42,218,45,4,1,Thursday,1,26,1
36091,9,79,236,0,1,3,Thursday,1,26,1
36092,3,67,38,10,4,7,Thursday,1,26,1
36093,2,91,660,49,1,6,Thursday,1,26,1
36094,2,39,144,96,4,7,Thursday,1,26,1
36095,1,72,484,60,2,3,Thursday,1,26,1
36096,3,76,655,71,3,1,Thursday,1,26,1
36097,9,21,164,98,1,1,Thursday,1,26,1
36098,4,19,83,98,2,7,Thursday,1,26,1
36099,1,71,299,72,4,2,Thursday,1,26,1
36100,10,72,237,117,3,7,Thursday,1,26,1
36102,1,65,625,109,2,6,Thursday,1,26,1
36103,3,15,363,28,4,5,Thursday,1,26,1
36104,3,40,625,96,1,6,Thursday,1,26,1
36105,6,42,539,27,4,3,Thursday,1,26,1
36106,2,83,115,38,1,1,Thursday,1,26,1
36107,7,72,694,82,3,4,Thursday,1,26,1
36108,8,47,26,71,2,7,Thursday,1,26,1
36109,8,35,644,91,3,5,Thursday,1,26,1
36110,10,25,413,27,1,2,Thursday,1,26,1
36111,1,33,293,18,3,4,Thursday,1,26,1
36112,9,33,15,21,2,2,Thursday,1,26,1
36113,10,82,74,89,4,6,Thursday,1,26,1
36114,2,34,499,39,3,4,Thursday,1,26,1
36115,6,32,591,28,2,6,Thursday,1,26,1
36116,5,63,717,50,1,2,Thursday,1,26,1
36117,1,76,170,37,3,4,Thursday,1,26,1
36118,7,41,414,58,3,3,Thursday,1,26,1
36119,10,83,189,35,4,7,Thursday,1,26,1
36120,5,56,105,98,2,6,Thursday,1,26,1
36121,7,44,90,80,3,4,Thursday,1,26,2
